,name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
4053,1201,6,5,2002,927,8.6,714000.0,848,3337,69,5,,30680793.0,1756,130.0
4054,2829,3,5,2002,2390,7.4,124000.0,936,1437,1937,14,,6479328.0,5,97.0
4055,6517,5,10,2002,2897,7.1,328000.0,996,1237,1954,55,48000000.0,249348933.0,889,115.0
4056,4903,5,6,2002,399,6.7,344000.0,1738,2686,1826,55,72000000.0,408247917.0,2232,106.0
4057,5592,5,0,2002,1717,7.9,519000.0,756,4310,839,55,60000000.0,214034224.0,2281,119.0
4058,5139,4,0,2002,2290,6.5,658000.0,963,1472,967,55,115000000.0,653779970.0,1540,142.0
4059,4777,6,4,2002,2834,7.0,86000.0,2658,1310,1096,55,4000000.0,9304609.0,2091,107.0
4060,4750,4,1,2002,1717,5.1,103000.0,2256,1798,1800,55,84000000.0,275650703.0,2319,86.0
4061,4509,5,0,2002,1415,6.2,129000.0,2335,1542,1802,55,60000000.0,82150183.0,2232,101.0
4062,3623,5,0,2002,1784,7.6,519000.0,2660,3413,2635,55,102000000.0,358372926.0,2253,145.0
4063,525,5,0,2002,1555,6.2,199000.0,1223,3049,1909,55,63000000.0,296938801.0,1713,94.0
4064,4488,6,5,2002,3059,7.2,259000.0,316,4190,161,15,78000000.0,209196298.0,2281,124.0
4065,2159,6,5,2002,722,7.5,415000.0,1829,1876,1595,55,100000000.0,193772504.0,1657,167.0
4066,6061,4,4,2002,1784,6.8,22000.0,2077,3227,2300,54,15000000.0,18009625.0,1657,97.0
4067,5303,5,4,2002,3313,6.2,105000.0,136,1166,2192,55,30000000.0,180622424.0,2232,108.0
4068,5696,5,0,2002,1269,7.7,132000.0,1609,128,1236,54,35000000.0,75395048.0,2232,131.0
4069,6014,5,4,2002,640,5.5,92000.0,2771,4256,2235,55,,54639553.0,2232,104.0
4070,254,6,4,2002,938,7.7,183000.0,2580,4109,1997,55,19000000.0,32801173.0,388,115.0
4071,7096,6,6,2002,2241,6.7,83000.0,26,768,2211,14,50000000.0,119137784.0,1109,124.0
4072,2696,4,2,2002,2001,7.5,452000.0,455,2963,631,55,59000000.0,383257136.0,2253,81.0
4073,4146,6,5,2002,2129,6.8,266000.0,619,986,1260,55,48000000.0,197079546.0,731,112.0
4074,2789,6,6,2002,2391,7.2,281000.0,483,1648,37,55,46000000.0,113758770.0,117,118.0
4075,3569,5,0,2002,1595,6.2,351000.0,214,2654,2657,55,140000000.0,445135288.0,731,88.0
4076,3245,4,2,2002,1784,7.3,174000.0,683,710,582,55,80000000.0,273144151.0,2316,92.0
4077,1158,5,4,2002,1262,7.2,220000.0,2341,425,2196,55,45000000.0,306776732.0,1657,113.0
4078,226,4,6,2002,1269,7.3,203000.0,21,3155,1713,55,11800000.0,47494916.0,2319,101.0
4079,6977,4,2,2002,2714,7.2,107000.0,2431,3656,1350,55,140000000.0,110041363.0,2315,95.0
4080,3791,4,4,2002,399,6.6,122000.0,1357,3143,1985,6,5000000.0,368744044.0,1171,95.0
4081,7253,6,0,2002,1951,7.2,133000.0,2271,1601,1826,55,75000000.0,115374915.0,1310,138.0
4082,6657,6,4,2002,43,5.2,56000.0,2420,3106,348,55,43000000.0,69319426.0,731,84.0
4083,7508,5,0,2002,598,5.9,175000.0,2336,3522,2721,55,70000000.0,277448382.0,1966,124.0
4084,1808,6,0,2002,859,7.4,316000.0,1638,2500,442,55,20000000.0,5368217.0,858,107.0
4085,6557,5,0,2002,109,5.5,133000.0,488,4028,697,55,60000000.0,180630907.0,2281,92.0
4086,4392,6,4,2002,2519,7.3,152000.0,2152,3328,18,55,25000000.0,24675714.0,1713,95.0
4087,1576,5,0,2002,2671,6.1,209000.0,1676,1689,2142,54,142000000.0,431971116.0,965,133.0
4088,6686,5,0,2002,2211,6.0,120000.0,2572,1581,938,55,80000000.0,123729176.0,2319,96.0
4089,695,5,4,2002,287,6.6,106000.0,1024,1560,2058,54,,76585828.0,1429,112.0
4090,6696,5,0,2002,2834,6.8,290000.0,1710,2656,1144,14,21000000.0,43928932.0,984,92.0
4091,846,5,6,2002,361,5.7,30000.0,1444,4109,1432,55,25000000.0,51843679.0,2281,104.0
4092,2201,6,10,2002,2980,5.5,96000.0,2625,2770,1388,55,20000000.0,68349884.0,2319,91.0
4093,7155,6,4,2002,245,6.4,105000.0,2862,506,2313,15,5000000.0,38275483.0,1687,92.0
4094,3427,5,4,2002,640,5.3,86000.0,2871,2142,1186,55,55000000.0,154906693.0,1966,105.0
4095,5088,1,2,2002,2391,7.2,69000.0,1572,2125,1789,55,80000000.0,122563539.0,887,83.0
4096,803,6,0,2002,2072,6.7,204000.0,1023,2827,2748,15,54000000.0,155010032.0,1713,117.0
4097,2105,6,3,2002,2671,7.4,83000.0,1534,1617,2326,32,12000000.0,56298474.0,1240,123.0
4098,4240,6,5,2002,235,7.0,255000.0,1355,2516,488,55,13000000.0,97837138.0,1109,81.0
4099,237,5,4,2002,2299,7.1,176000.0,456,3168,1010,54,30000000.0,130549455.0,2281,101.0
4100,1293,6,3,2002,1262,7.0,85000.0,957,752,2331,55,30000000.0,33013805.0,1657,113.0
4101,3097,5,0,2002,1269,6.2,44000.0,2640,4058,2510,55,10000000.0,16994625.0,2253,81.0
4102,2487,5,0,2002,481,7.9,176000.0,2924,1348,1227,8,31000000.0,177395557.0,918,120.0
4103,5137,5,0,2002,640,6.4,75000.0,2666,1445,2072,55,60000000.0,67336470.0,1812,116.0
4104,1756,5,0,2002,1462,5.4,53000.0,802,1264,585,55,30000000.0,45867333.0,2319,99.0
4105,4409,6,6,2002,1012,5.3,53000.0,1935,271,3,55,35000000.0,45479110.0,2319,101.0
4106,1952,6,5,2002,2770,6.2,34000.0,318,520,2188,14,35000000.0,16838910.0,1915,114.0
4107,6018,5,6,2002,938,7.5,127000.0,2602,2933,1840,55,25000000.0,108846072.0,1812,110.0
4108,66,6,4,2002,1951,5.6,72000.0,1916,3587,1357,54,17000000.0,95146283.0,1657,96.0
4109,4052,6,6,2002,3152,6.8,117000.0,1808,2791,2262,55,12000000.0,52223306.0,1113,96.0
4110,1025,6,10,2002,3143,5.6,75000.0,794,1246,1345,55,1500000.0,30553394.0,2227,93.0
4111,4773,10,4,2002,2878,6.1,4700.0,1230,1895,501,14,,234255.0,616,115.0
4112,6341,5,4,2002,2241,5.9,34000.0,782,983,520,55,13000000.0,31167388.0,1966,88.0
4113,4083,5,4,2002,1145,6.2,48000.0,1143,3054,491,55,18000000.0,43325009.0,1812,82.0
4114,3739,5,4,2002,1856,5.8,138000.0,2646,764,18,55,50000000.0,171269535.0,731,96.0
4115,1560,3,6,2002,1414,7.6,40000.0,2494,3848,2409,20,,5427830.0,1942,185.0
4116,2915,5,5,2002,950,7.1,127000.0,2033,1804,639,55,36000000.0,102244770.0,1713,116.0
4117,1383,5,4,2002,950,3.6,39000.0,2701,3944,322,55,12000000.0,61141030.0,1130,93.0
4118,42,6,6,2002,1137,7.6,172000.0,2581,935,720,55,5000000.0,23932055.0,22,135.0
4119,2772,6,0,2002,632,8.0,120000.0,118,79,127,17,6428966.0,8836958.0,1618,101.0
4120,5009,5,6,2002,2714,6.2,80000.0,2659,3986,884,55,47000000.0,30002758.0,2253,99.0
4121,3241,4,4,2002,1595,5.3,20000.0,1440,2941,2407,55,30000000.0,62274780.0,2253,99.0
4122,6538,6,4,2002,2834,6.6,50000.0,2416,510,1098,55,4000000.0,11832822.0,1426,110.0
4123,2679,5,0,2002,2519,5.4,50000.0,245,3094,710,55,70000000.0,51386477.0,731,97.0
4124,6316,5,6,2002,1269,6.4,77000.0,1805,3539,2211,55,32000000.0,55305279.0,1461,119.0
4125,460,5,3,2002,1137,7.3,34000.0,704,291,639,55,12500000.0,23367586.0,1113,120.0
4126,5930,6,6,2002,527,6.4,44000.0,1960,3054,1178,55,8000000.0,16860964.0,1086,93.0
4127,5103,10,4,2002,1102,6.8,37000.0,1466,4430,1141,55,2000000.0,685608.0,1685,101.0
4128,5329,6,5,2002,2128,7.6,65000.0,2101,3098,1419,45,4000000.0,2046061.0,533,129.0
4129,1799,5,5,2002,2391,5.8,41000.0,1884,3149,1186,55,38000000.0,51806184.0,731,115.0
4130,2500,5,5,2002,245,6.4,40000.0,374,2290,1236,55,42000000.0,63781810.0,2253,115.0
4131,7053,5,4,2002,722,6.1,111000.0,1756,2713,2347,55,60000000.0,199043471.0,599,101.0
4132,1511,6,4,2002,2129,6.3,39000.0,587,40,2262,54,50000000.0,8382938.0,2319,109.0
4133,5874,5,0,2002,3246,6.5,33000.0,2551,5,969,54,35000000.0,29882645.0,1812,132.0
4134,714,6,5,2002,172,7.0,9400.0,1549,1318,2059,55,250000.0,3809226.0,638,101.0
4135,742,4,1,2002,1111,5.5,36000.0,2549,859,841,55,15000000.0,52970014.0,1812,88.0
4136,235,6,4,2002,1316,7.1,124000.0,73,2637,1047,55,30000000.0,105834556.0,1713,125.0
4137,6273,4,1,2002,399,3.3,23000.0,2167,862,536,55,16000000.0,43411001.0,1966,80.0
4138,1701,5,4,2002,640,5.9,34000.0,418,3928,1989,55,20000000.0,57588485.0,1109,118.0
4139,2360,6,10,2002,1415,4.0,39000.0,2325,1067,1106,55,13000000.0,37664855.0,858,94.0
4140,7383,6,0,2002,1717,6.1,67000.0,1452,2188,1997,55,115000000.0,77628265.0,1637,134.0
4141,2107,6,4,2002,2671,5.8,26000.0,1772,1693,1022,55,10000000.0,33526835.0,292,85.0
4142,1880,6,5,2002,1197,5.3,25000.0,1305,1671,2538,15,55000000.0,6632383.0,2281,96.0
4143,7086,5,0,2002,2463,5.9,34000.0,1745,2189,709,55,25000000.0,41604473.0,2281,86.0
4144,5108,4,0,2002,581,5.2,62000.0,2390,3671,63,55,38000000.0,119723358.0,858,100.0
4145,7015,4,6,2002,2834,6.6,22000.0,1224,3118,70,55,15000000.0,19344615.0,2316,90.0
4146,6531,1,6,2002,2129,6.9,33000.0,1414,3051,638,55,22000000.0,80693537.0,46,127.0
4147,3776,6,5,2002,109,6.2,54000.0,207,4309,2347,55,50000000.0,56714147.0,2319,115.0
4148,2415,6,6,2002,950,6.3,51000.0,1012,2149,333,55,70000000.0,32287044.0,642,125.0
4149,506,4,1,2002,1812,6.7,50000.0,37,3509,940,14,,128027976.0,558,107.0
4150,5311,6,4,2002,2834,3.6,16000.0,1031,1569,1701,54,10000000.0,1036520.0,2038,89.0
4151,3520,6,4,2002,29,6.6,34000.0,1719,2663,133,55,500000.0,264349.0,14,93.0
4152,1674,5,6,2002,1012,6.1,37000.0,2796,503,1494,55,60000000.0,52323400.0,2281,104.0
4153,2985,5,4,2002,1784,4.6,6400.0,1294,498,1903,55,15600000.0,13802599.0,1670,91.0
4154,1607,5,6,2002,1925,6.1,19000.0,369,3500,2347,55,27000000.0,73839240.0,130,116.0
4155,1591,6,5,2002,3364,7.3,41000.0,2604,4073,415,54,10000000.0,13904766.0,305,97.0
4156,4137,6,0,2002,2980,7.1,11000.0,418,342,1822,55,,3116526.0,858,97.0
4157,6704,5,0,2002,3313,5.4,81000.0,1600,3406,1051,55,60000000.0,104391623.0,432,98.0
4158,5313,5,6,2002,3374,5.1,19000.0,1434,651,1215,55,10000000.0,34411240.0,2253,85.0
4159,5363,6,6,2002,938,7.9,106000.0,2159,3339,2289,47,,64790996.0,927,112.0
4160,3247,6,5,2002,440,7.8,43000.0,1727,2673,2026,48,,1007747.0,1630,109.0
4161,4801,5,4,2002,441,5.3,17000.0,2279,1883,1804,15,29000000.0,20146150.0,1003,99.0
4162,2987,5,6,2002,1484,6.7,61000.0,1564,2642,959,54,100000000.0,65716126.0,1080,138.0
4163,5232,4,2,2002,1484,5.5,51000.0,2343,1191,1863,55,120000000.0,169956806.0,731,77.0
4164,2714,6,4,2002,3059,6.9,32000.0,358,573,1504,55,9000000.0,6919198.0,2272,98.0
4165,41,6,3,2002,3246,7.3,34000.0,1949,1373,2505,54,,2801397.0,1965,117.0
4166,4619,5,0,2002,1111,3.1,26000.0,1421,4457,429,55,70000000.0,25852764.0,274,98.0
4167,1125,6,6,2002,43,6.5,68000.0,2422,638,220,55,45000000.0,94935764.0,1812,98.0
4168,7330,5,6,2002,2834,7.1,30000.0,2195,1847,1896,55,16000000.0,21672284.0,2319,109.0
4169,693,6,0,2002,2897,6.2,21000.0,673,2658,331,55,40000000.0,2622015.0,858,105.0
4170,754,5,4,2002,245,6.5,20000.0,214,921,2611,55,40000000.0,8493890.0,2232,85.0
4171,1912,5,6,2002,1137,7.4,45000.0,2764,4243,1390,55,13500000.0,29027914.0,1090,107.0
4172,983,6,4,2002,2822,7.0,47000.0,736,2057,329,55,1000000.0,1239183.0,2078,92.0
4173,4686,5,4,2002,441,6.1,59000.0,121,212,37,55,10000000.0,19576023.0,1713,117.0
4174,530,6,3,2002,2519,6.6,13000.0,2151,3635,924,55,7000000.0,2704951.0,1091,105.0
4175,832,6,0,2002,598,6.4,43000.0,507,2929,483,55,50000000.0,31794718.0,1585,110.0
4176,1267,6,0,2002,1111,5.5,73000.0,109,3746,179,55,85000000.0,78382433.0,2319,108.0
4177,7095,6,0,2002,441,6.2,30000.0,2864,967,2748,55,20000000.0,14946150.0,47,94.0
4178,6547,6,5,2002,1783,7.1,30000.0,541,4309,2698,55,18000000.0,1073198.0,599,103.0
4179,2944,6,10,2002,1270,6.7,42000.0,2696,4136,1821,27,3500000.0,3657876.0,1854,92.0
4180,607,5,4,2002,3152,6.3,30000.0,2756,2751,1022,55,12000000.0,77063924.0,1637,102.0
4181,7274,5,6,2002,502,7.5,40000.0,2052,3182,1465,34,3500000.0,41062976.0,2106,101.0
4182,4423,4,1,2002,1330,7.4,28000.0,2235,1150,802,2,6000000.0,16217411.0,1994,94.0
4183,6975,6,0,2002,3246,6.2,23000.0,1723,1536,1491,55,30000000.0,13414416.0,731,106.0
4184,3857,6,5,2002,1137,7.1,39000.0,1334,2043,2178,55,6500000.0,12633747.0,1812,105.0
4185,2725,5,6,2002,1094,7.7,41000.0,1312,2017,2050,23,,25382911.0,1257,105.0
4186,1444,6,5,2002,1004,6.6,21000.0,2434,1787,1542,55,15000000.0,12150301.0,152,118.0
4187,1421,6,3,2002,9,5.6,9700.0,630,938,1205,55,250000.0,144008.0,422,101.0
4188,861,6,4,2002,2064,4.9,31000.0,1992,3093,512,55,20000000.0,15020293.0,1675,94.0
4189,6243,6,6,2002,502,7.7,26000.0,2203,3385,723,23,,21107578.0,2036,114.0
4190,3905,4,1,2002,1843,7.1,12000.0,761,649,395,54,10000000.0,3651462.0,2273,132.0
4191,575,5,0,2002,1925,5.6,45000.0,1355,1427,161,55,70000000.0,66200782.0,2232,116.0
4192,84,6,4,2002,3059,7.1,30000.0,886,1395,811,14,,42426583.0,313,111.0
4193,5080,6,6,2002,2566,6.8,36000.0,612,3272,2168,6,10000000.0,5808941.0,1760,98.0
4194,5001,4,1,2002,1206,5.2,26000.0,327,2013,512,6,33000000.0,115035090.0,2316,99.0
4195,6484,6,6,2002,2202,7.1,27000.0,2235,1523,1850,54,30000000.0,27674124.0,1657,101.0
4196,6551,1,4,2002,2519,5.7,52000.0,1917,1139,2611,55,65000000.0,172855065.0,2316,104.0
4197,3161,6,6,2002,2120,6.4,16000.0,1701,2613,833,55,,4412203.0,2103,103.0
4198,4955,6,4,2002,891,5.4,14000.0,715,975,646,6,14000000.0,6413915.0,138,86.0
4199,5041,6,4,2002,2072,5.5,14000.0,2860,2052,211,55,12000000.0,12517488.0,1672,93.0
4200,5698,1,4,2002,1555,4.2,5200.0,2185,2786,948,55,35000000.0,18012097.0,2316,88.0
4201,314,6,0,2002,2211,5.9,13000.0,1596,3745,1022,55,15000000.0,26306533.0,1713,95.0
4202,230,5,6,2002,2897,4.9,9400.0,2606,4007,1453,55,25000000.0,12302219.0,1812,99.0
4203,2179,6,1,2002,3245,6.1,18000.0,1026,618,363,55,3500000.0,254683.0,968,103.0
4204,6618,6,4,2002,1776,7.3,40000.0,539,825,2273,14,,33272835.0,324,122.0
4205,1226,4,0,2002,2129,5.2,14000.0,1471,3584,1215,55,26000000.0,38793283.0,1812,94.0
4206,4390,6,4,2002,1977,6.1,8600.0,155,34,449,55,,308552.0,178,113.0
4207,4227,1,2,2002,950,5.8,19000.0,2404,4153,274,55,20000000.0,115121981.0,863,72.0
4208,4678,3,6,2002,110,7.4,20000.0,64,489,2400,42,,8690168.0,2203,99.0
4209,4312,6,4,2002,1057,6.9,9700.0,1816,2805,1755,55,4000000.0,563711.0,1171,99.0
4210,1944,6,5,2002,527,3.4,20000.0,2894,3095,2491,54,40000000.0,18902015.0,1558,101.0
4211,3716,6,6,2002,2518,6.8,9500.0,1734,2681,2336,54,,772336.0,139,97.0
4212,3940,6,5,2002,2643,5.4,7100.0,291,920,2343,15,12000000.0,1440653.0,212,97.0
4213,1451,5,10,2002,794,5.4,19000.0,1217,1872,143,55,10600000.0,33988736.0,598,88.0
4214,413,6,4,2002,859,5.9,83000.0,1054,2442,2240,55,60000000.0,55003135.0,2319,96.0
4215,5515,6,4,2002,3246,5.6,15000.0,283,464,2531,55,10000000.0,38068353.0,1113,98.0
4216,1538,6,6,2002,2769,5.9,5100.0,2080,3217,496,14,,462976.0,701,129.0
4217,6779,4,2,2002,722,5.6,14000.0,400,307,2613,55,25000000.0,60694737.0,1812,85.0
4218,5462,5,0,2002,361,3.8,25000.0,2435,3128,710,55,100000000.0,7103973.0,599,95.0
4219,838,6,6,2002,108,7.6,24000.0,2136,3306,1091,54,,1758689.0,519,107.0
4220,1754,5,2,2002,2714,5.3,22000.0,2536,551,18,55,34000000.0,23833131.0,1242,76.0
4221,2134,6,4,2002,399,4.7,9500.0,2659,784,1380,55,2000000.0,3438804.0,1657,101.0
4222,3702,5,6,2002,3059,6.6,14000.0,306,497,1063,55,21000000.0,10011050.0,2232,117.0
4223,2352,5,0,2002,2587,4.6,15000.0,740,1137,1944,55,13000000.0,19233280.0,2038,98.0
4224,3232,5,4,2002,180,5.8,24000.0,2608,2195,134,55,40000000.0,16872671.0,1715,103.0
4225,4885,5,0,2002,2001,5.5,61000.0,2775,2282,2240,55,85000000.0,77885672.0,1608,95.0
4226,4073,6,6,2002,3373,7.5,9800.0,2685,4117,2472,11,,1692272.0,846,113.0
4227,5393,6,3,2002,2670,5.8,7300.0,1853,4013,1882,54,1200000.0,68716.0,1081,99.0
4228,4811,6,4,2002,1908,5.6,2800.0,397,622,150,14,,411830.0,241,92.0
4229,598,6,0,2002,3246,3.7,19000.0,2914,68,170,55,70000000.0,20154899.0,1115,91.0
4230,979,5,4,2002,2834,6.5,8700.0,2322,2941,2568,55,8000000.0,28316451.0,1113,109.0
4231,1559,6,0,2002,2448,5.6,7100.0,2510,3314,2491,55,10000000.0,6282446.0,667,96.0
4232,4252,1,4,2002,792,4.4,7900.0,2401,3684,2259,25,,44310395.0,1626,108.0
4233,5794,5,6,2002,2671,6.9,17000.0,1912,1322,1498,55,12500000.0,16318449.0,364,109.0
4234,324,6,6,2002,2896,7.5,10000.0,1973,3044,2623,54,9000000.0,2845696.0,1494,128.0
4235,5307,6,5,2002,3058,7.4,13000.0,1581,3317,1760,54,,3633509.0,155,106.0
4236,4480,5,4,2002,2788,6.9,7200.0,2110,2285,98,55,3000000.0,7777790.0,1225,90.0
4237,5704,4,0,2002,1415,5.4,6400.0,1442,2199,2508,2,12000000.0,33082548.0,1637,90.0
4238,4323,5,6,2002,527,6.3,13000.0,2018,7,939,54,25000000.0,14815898.0,1090,102.0
4239,1198,6,5,2002,3374,6.1,24000.0,1889,3047,2240,55,40000000.0,29676703.0,1115,108.0
4240,2445,6,5,2002,1003,7.0,24000.0,2800,2494,368,54,11000000.0,4247089.0,1657,97.0
4241,7444,6,6,2002,1472,5.9,3100.0,199,337,1748,55,,104130.0,1354,91.0
4242,5038,6,5,2002,2063,5.6,4000.0,2043,2101,1080,55,,132221.0,1171,110.0
4243,3023,6,0,2003,2822,8.1,1000000.0,2248,3451,2696,55,30000000.0,180906076.0,1657,111.0
4244,4262,5,0,2003,1659,8.0,1000000.0,996,4147,1321,55,140000000.0,654264015.0,2316,143.0
4245,6221,5,0,2003,680,8.9,1700000.0,2193,1745,730,34,94000000.0,1146030912.0,1713,201.0
4246,4021,6,4,2003,1004,7.1,219000.0,2767,803,1690,55,24000000.0,87135520.0,889,88.0
4247,3844,6,5,2003,2867,7.9,430000.0,507,529,2393,55,25000000.0,156595191.0,2319,138.0
4248,3341,6,4,2003,2578,7.6,444000.0,2293,3531,1010,54,40000000.0,245203167.0,2281,135.0
4249,6189,6,5,2003,1004,7.5,114000.0,49,663,1500,55,38000000.0,38955598.0,2281,130.0
4250,29,5,0,2003,1916,5.9,259000.0,1441,1431,2095,55,76000000.0,236350661.0,2281,107.0
4251,7090,6,0,2003,3216,7.0,258000.0,1681,2457,1431,55,22000000.0,95708457.0,1461,121.0
4252,4022,6,0,2003,2656,8.4,532000.0,2101,1413,419,45,3000000.0,15189934.0,2064,120.0
4253,3334,6,4,2003,3027,7.7,426000.0,2577,3970,254,55,4000000.0,118686937.0,1090,102.0
4254,3312,4,2,2003,2578,5.7,35000.0,1338,2519,304,15,80000000.0,68514844.0,2319,91.0
4255,743,5,1,2003,1368,8.0,422000.0,2745,892,803,55,70000000.0,123218424.0,731,125.0
4256,6277,6,0,2003,2282,7.2,529000.0,1645,2603,1459,55,150000000.0,741847937.0,2319,138.0
4257,5778,2,6,2003,996,7.2,114000.0,237,1499,1880,54,15000000.0,24152155.0,1939,115.0
4258,3562,3,5,2003,2337,8.1,152000.0,299,485,1419,45,2800000.0,1162593.0,533,132.0
4259,1980,1,2,2003,2456,8.1,972000.0,124,215,47,55,94000000.0,940352645.0,1856,100.0
4260,2636,5,0,2003,1776,5.6,255000.0,141,3983,777,55,137000000.0,245285165.0,2281,138.0
4261,4748,5,4,2003,3027,7.1,283000.0,2307,3054,1043,55,35000000.0,131095990.0,1812,109.0
4262,6837,6,6,2003,3216,6.8,81000.0,399,625,799,55,2000000.0,10128960.0,1113,100.0
4263,7432,6,10,2003,2456,6.1,113000.0,2347,68,734,6,12600000.0,28650575.0,2147,84.0
4264,6097,5,0,2003,2456,7.0,350000.0,835,4338,678,55,60000000.0,176070171.0,1812,111.0
4265,5411,6,0,2003,1497,6.3,383000.0,1482,2087,179,55,200000000.0,433371112.0,521,109.0
4266,4226,4,1,2003,793,6.8,68000.0,2091,1742,1206,54,100000000.0,121975011.0,2281,113.0
4267,3689,6,3,2003,1322,7.3,140000.0,2122,3282,400,55,8000000.0,58469210.0,1617,109.0
4268,6278,6,0,2003,2757,6.7,459000.0,1645,2603,1459,55,150000000.0,427344325.0,2319,129.0
4269,1442,5,0,2003,938,5.3,209000.0,1811,2797,220,55,78000000.0,179179718.0,1604,103.0
4270,3503,5,0,2003,2578,7.4,208000.0,2214,3276,2303,55,150000000.0,211622535.0,2253,138.0
4271,6303,6,1,2003,2706,6.5,34000.0,2432,4188,2657,55,60000000.0,38364277.0,1966,137.0
4272,6532,6,6,2003,1842,3.7,84000.0,2809,4302,2658,55,6000000.0,4988181.0,2349,99.0
4273,6672,6,5,2003,2887,6.2,133000.0,1771,2477,1220,55,9500000.0,107363905.0,1713,98.0
4274,4685,5,0,2003,589,6.0,141000.0,498,3637,2343,55,80000000.0,207725639.0,731,117.0
4275,6156,6,0,2003,853,7.7,409000.0,791,2160,2635,55,140000000.0,454627263.0,2319,154.0
4276,2526,4,1,2003,98,7.0,81000.0,109,2645,2444,55,20000000.0,71406573.0,2316,117.0
4277,6891,5,0,2003,2706,5.7,61000.0,2294,2931,2095,55,80000000.0,43935763.0,1812,116.0
4278,7443,5,0,2003,2338,7.4,521000.0,352,4518,2072,55,110000000.0,407711549.0,2253,134.0
4279,6541,5,0,2003,3301,6.7,103000.0,2172,3456,697,55,85000000.0,80981914.0,731,104.0
4280,2599,6,10,2003,30,6.1,80000.0,2350,3591,2451,55,7000000.0,16829545.0,2112,89.0
4281,2705,6,13,2003,172,7.3,233000.0,1177,2930,1287,55,28000000.0,90259536.0,731,90.0
4282,4041,6,0,2003,3143,6.4,156000.0,2390,3671,170,55,29000000.0,98769390.0,731,102.0
4283,5314,-1,5,2003,287,6.7,43000.0,886,1395,404,14,,22441497.0,1028,102.0
4284,1260,6,1,2003,793,7.2,142000.0,160,652,1373,55,79000000.0,173013509.0,1657,154.0
4285,1149,4,4,2003,793,5.9,96000.0,2549,1371,2509,55,40000000.0,190538630.0,2253,98.0
4286,2741,6,13,2003,3048,5.3,22000.0,1202,1842,1816,54,12000000.0,23726793.0,2038,119.0
4287,4771,4,4,2003,3216,7.5,54000.0,2751,4212,948,55,30000000.0,48260279.0,1713,109.0
4288,4738,5,4,2003,2972,5.5,140000.0,680,810,141,55,48000000.0,220673217.0,858,84.0
4289,2624,5,4,2003,1103,6.4,218000.0,746,3028,1435,55,50000000.0,177502387.0,1551,116.0
4290,6170,5,0,2003,1403,5.8,171000.0,2617,81,2386,55,78000000.0,179265204.0,191,110.0
4291,7287,4,4,2003,235,5.8,61000.0,697,4450,91,55,25000000.0,50732139.0,2319,105.0
4292,573,6,0,2003,1473,6.6,237000.0,1886,1466,2761,55,130000000.0,273339556.0,731,147.0
4293,4074,6,0,2003,346,7.4,68000.0,1599,2537,1494,55,22000000.0,68296293.0,2232,139.0
4294,3675,5,6,2003,706,6.5,79000.0,1978,2551,1380,55,65000000.0,141337989.0,1966,117.0
4295,2091,6,0,2003,346,5.7,113000.0,2436,4422,2243,6,30000000.0,116632628.0,1713,97.0
4296,981,5,4,2003,2377,6.7,380000.0,2796,4053,1235,55,81000000.0,484592874.0,2117,101.0
4297,1618,6,5,2003,157,8.0,141000.0,1658,2526,1999,11,10000000.0,16689283.0,2372,178.0
4298,1768,4,1,2003,2778,7.0,235000.0,1455,936,2756,55,33000000.0,223853736.0,1713,97.0
4299,2088,4,4,2003,571,6.2,129000.0,1814,2832,1106,55,20000000.0,160846332.0,600,97.0
4300,1138,5,0,2003,1844,4.9,123000.0,1869,1721,691,55,120000000.0,259175788.0,731,106.0
4301,3189,5,4,2003,1497,4.8,63000.0,414,161,2192,55,45000000.0,124914842.0,1637,95.0
4302,1574,5,4,2003,3364,5.6,14000.0,2483,1402,609,55,17000000.0,23769505.0,1812,98.0
4303,432,5,4,2003,30,6.2,207000.0,2208,953,1047,55,75000000.0,195745823.0,1966,106.0
4304,4076,6,1,2003,409,5.7,52000.0,439,700,273,55,500000.0,54683487.0,1864,79.0
4305,5022,5,4,2003,633,6.7,115000.0,2003,3107,1047,55,80000000.0,265328738.0,731,128.0
4306,2222,5,3,2003,1322,6.9,74000.0,2213,4322,2365,54,12000000.0,33030115.0,225,100.0
4307,5641,4,1,2003,2657,4.0,59000.0,278,1169,1909,55,109000000.0,133960541.0,2281,82.0
4308,976,1,2,2003,2520,6.8,101000.0,2,4131,1256,55,128000000.0,250397798.0,2315,85.0
4309,5622,3,6,2003,2576,5.0,14000.0,2850,4372,2725,55,10000000.0,402599.0,1197,93.0
4310,5390,6,0,2003,2202,6.6,115000.0,164,114,333,55,75000000.0,86468162.0,642,121.0
4311,1972,6,10,2003,1330,6.2,156000.0,658,1727,2,55,26000000.0,90941129.0,1713,90.0
4312,38,6,5,2003,1188,7.6,228000.0,61,1556,2393,55,20000000.0,60427839.0,2212,124.0
4313,2808,5,4,2003,2822,6.2,93000.0,1349,3667,884,55,60000000.0,120801243.0,2281,100.0
4314,2921,4,0,2003,1473,6.2,152000.0,2190,3125,2296,54,40000000.0,160466000.0,2281,87.0
4315,6045,6,0,2003,1992,6.1,45000.0,2891,971,2657,55,55000000.0,46061847.0,1461,94.0
4316,3508,5,4,2003,3143,7.3,126000.0,2328,1287,1997,55,62000000.0,65565672.0,2319,116.0
